track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
Monsters,51cdazVlYWqmnsfrVaeTeG,36,Wild Wild Wonderland,4VOQgglx8Hj8hAPQCQcgyo,2018-04-27,Saara Aalto,2OsS8RgsvMnTgDsbWVzzPn,0.578,0.737,0,-4.727,0,0.0366,0.00873,0.0,0.0434,0.239,121.949,audio_features,51cdazVlYWqmnsfrVaeTeG,spotify:track:51cdazVlYWqmnsfrVaeTeG,https://api.spotify.com/v1/tracks/51cdazVlYWqmnsfrVaeTeG,https://api.spotify.com/v1/audio-analysis/51cdazVlYWqmnsfrVaeTeG,182292,4,"['eurovision', 'finnish idol pop']",Greece
Not Mine,7JGtJqhhjYCD4hqY8thjkL,36,Not Mine,0xKmHyzXOF89UZxg9YmDYX,2017-08-10,Miquela,7licaqhcEBQUzz9FownRaJ,0.7340000000000001,0.439,8,-8.285,1,0.0646,0.698,4.34e-05,0.125,0.45399999999999996,82.469,audio_features,7JGtJqhhjYCD4hqY8thjkL,spotify:track:7JGtJqhhjYCD4hqY8thjkL,https://api.spotify.com/v1/tracks/7JGtJqhhjYCD4hqY8thjkL,https://api.spotify.com/v1/audio-analysis/7JGtJqhhjYCD4hqY8thjkL,162909,4,"['ai', 'la pop']",Greece
Daewoo 2,0rjP8sbg6qRSRcIPTjCH9K,36,1 Evro,2gmH8Z7wmVgOVS56mR2FsJ,2019-09-11,Bloody Hawk,4NKSnDH3KS823DGnHDDDsy,0.76,0.713,2,-5.417000000000001,1,0.0757,0.268,0.0,0.0397,0.7709999999999999,97.352,audio_features,0rjP8sbg6qRSRcIPTjCH9K,spotify:track:0rjP8sbg6qRSRcIPTjCH9K,https://api.spotify.com/v1/tracks/0rjP8sbg6qRSRcIPTjCH9K,https://api.spotify.com/v1/audio-analysis/0rjP8sbg6qRSRcIPTjCH9K,213902,4,['greek hip hop'],Greece
Benjamin Franklin,4gwXm9bsdbPgANA5iwwfnW,36,Superstar,2u1ZNt1MhpDvRADeaHfDYL,2020-02-28,Fy,0WxSlQlue0fq99fXfGBmxA,0.8909999999999999,0.568,1,-8.243,1,0.364,0.0023,7.18e-05,0.0959,0.391,155.032,audio_features,4gwXm9bsdbPgANA5iwwfnW,spotify:track:4gwXm9bsdbPgANA5iwwfnW,https://api.spotify.com/v1/tracks/4gwXm9bsdbPgANA5iwwfnW,https://api.spotify.com/v1/audio-analysis/4gwXm9bsdbPgANA5iwwfnW,187742,4,"['greek pop', 'greek trap']",Greece
Me Ta Idia Matia,4y5Ly8A2Y5yPGaWceQDeod,36,Superstar,2u1ZNt1MhpDvRADeaHfDYL,2020-02-28,Fy,0WxSlQlue0fq99fXfGBmxA,0.8420000000000001,0.619,2,-7.518,0,0.222,0.435,0.0,0.0744,0.513,125.905,audio_features,4y5Ly8A2Y5yPGaWceQDeod,spotify:track:4y5Ly8A2Y5yPGaWceQDeod,https://api.spotify.com/v1/tracks/4y5Ly8A2Y5yPGaWceQDeod,https://api.spotify.com/v1/audio-analysis/4y5Ly8A2Y5yPGaWceQDeod,210000,4,"['greek pop', 'greek trap']",Greece
Shooters,6IWc8ZwgYknw5U8T5OA30J,36,Shooters,58dGMzz2B8Kw3l90a1xENe,2018-09-21,iLLEOo,1SZwJYkX5jEm8xqZXSGXjj,0.535,0.753,11,-8.331,1,0.33899999999999997,0.0765,0.0,0.345,0.38,128.988,audio_features,6IWc8ZwgYknw5U8T5OA30J,spotify:track:6IWc8ZwgYknw5U8T5OA30J,https://api.spotify.com/v1/tracks/6IWc8ZwgYknw5U8T5OA30J,https://api.spotify.com/v1/audio-analysis/6IWc8ZwgYknw5U8T5OA30J,201576,4,"['greek hip hop', 'greek trap']",Greece
BLOCK,4nTMhZPWuiXrJAN8nDf3jC,36,iLLEOominati,3QDTvYuJEQXMECP1vNxL2C,2019-07-12,iLLEOo,1SZwJYkX5jEm8xqZXSGXjj,0.7490000000000001,0.632,8,-9.456,1,0.19899999999999998,0.17300000000000001,0.0,0.0811,0.473,150.135,audio_features,4nTMhZPWuiXrJAN8nDf3jC,spotify:track:4nTMhZPWuiXrJAN8nDf3jC,https://api.spotify.com/v1/tracks/4nTMhZPWuiXrJAN8nDf3jC,https://api.spotify.com/v1/audio-analysis/4nTMhZPWuiXrJAN8nDf3jC,137270,4,"['greek hip hop', 'greek trap']",Greece
New Benz,7HOywjklvLKelGT34MKqYl,36,New Benz,7JAYzlYgvBSJMa2mmgtLGa,2019-06-21,Noizy,2SabhGDiBSyaM6QSuBUVqB,0.698,0.835,3,-3.497,0,0.28,0.201,0.0,0.313,0.804,158.128,audio_features,7HOywjklvLKelGT34MKqYl,spotify:track:7HOywjklvLKelGT34MKqYl,https://api.spotify.com/v1/tracks/7HOywjklvLKelGT34MKqYl,https://api.spotify.com/v1/audio-analysis/7HOywjklvLKelGT34MKqYl,173165,4,"['albanian hip hop', 'albanian pop']",Greece
Ta Propotzidika,1LoB5pgIHCZR61RdtpPIK9,36,I Koupa Tou Iouda,4yvZ6T25fHVqpULf6WKkJb,2020-02-16,Tzamal,3f3h06ii1hc3dmFiuLNAQq,0.392,0.6459999999999999,1,-10.517000000000001,1,0.0826,0.5579999999999999,0.00036,0.156,0.8109999999999999,82.87899999999999,audio_features,1LoB5pgIHCZR61RdtpPIK9,spotify:track:1LoB5pgIHCZR61RdtpPIK9,https://api.spotify.com/v1/tracks/1LoB5pgIHCZR61RdtpPIK9,https://api.spotify.com/v1/audio-analysis/1LoB5pgIHCZR61RdtpPIK9,253500,4,"['greek hip hop', 'greek underground rap']",Greece
Krim,12B6CqphUVldGJaQBWdgGg,36,2XXX,1lz0jZD6kF18GrXWWLPUEM,2018-05-15,LEX,3ObDUGvTK5W2QJqBQyIkm1,0.527,0.7,4,-9.27,0,0.19399999999999998,0.161,0.008320000000000001,0.149,0.124,84.796,audio_features,12B6CqphUVldGJaQBWdgGg,spotify:track:12B6CqphUVldGJaQBWdgGg,https://api.spotify.com/v1/tracks/12B6CqphUVldGJaQBWdgGg,https://api.spotify.com/v1/audio-analysis/12B6CqphUVldGJaQBWdgGg,238308,4,['greek trap'],Greece
Nero,0SKXNVj9gR7kpwFVmeWSX5,36,Apodrasi,2Ft6bb4G23QEirSeQbsSYl,2020-07-07,Ν.Ο.Ε.,32YyBhznrvsMy7KtZRZxU5,0.696,0.725,5,-9.462,0,0.0706,0.6,0.0020399999999999997,0.146,0.365,129.989,audio_features,0SKXNVj9gR7kpwFVmeWSX5,spotify:track:0SKXNVj9gR7kpwFVmeWSX5,https://api.spotify.com/v1/tracks/0SKXNVj9gR7kpwFVmeWSX5,https://api.spotify.com/v1/audio-analysis/0SKXNVj9gR7kpwFVmeWSX5,188708,4,"['greek hip hop', 'greek underground rap']",Greece
Yaya,7zRFAjJFhjmrRaBGoGJTkz,36,Yaya,03PqcsYNFfX4FXApy83nXa,2018-08-12,MG,6SWOdiks4Ac3lMM8NCqDm0,0.74,0.816,4,-4.709,0,0.0531,0.225,0.0,0.16699999999999998,0.775,140.09799999999998,audio_features,7zRFAjJFhjmrRaBGoGJTkz,spotify:track:7zRFAjJFhjmrRaBGoGJTkz,https://api.spotify.com/v1/tracks/7zRFAjJFhjmrRaBGoGJTkz,https://api.spotify.com/v1/audio-analysis/7zRFAjJFhjmrRaBGoGJTkz,169714,4,"['greek hip hop', 'greek trap']",Greece
Louvro,1HGgfUwFR5djfXGbsFREA4,36,Saskepticism Vol. 1,3ks23lIc1LohJ418oZ7pUn,2019-11-01,Saske,1LxWE4LOhnqeaAx2tVUK6p,0.815,0.643,7,-8.908999999999999,0,0.0576,0.23199999999999998,0.816,0.0923,0.145,120.001,audio_features,1HGgfUwFR5djfXGbsFREA4,spotify:track:1HGgfUwFR5djfXGbsFREA4,https://api.spotify.com/v1/tracks/1HGgfUwFR5djfXGbsFREA4,https://api.spotify.com/v1/audio-analysis/1HGgfUwFR5djfXGbsFREA4,166000,4,"['greek hip hop', 'greek pop', 'greek trap']",Greece
I Koupa Tou Iouda,0CfFQQwSBe6RKjE8LM2x4Z,35,I Koupa Tou Iouda,4yvZ6T25fHVqpULf6WKkJb,2020-02-16,Tzamal,3f3h06ii1hc3dmFiuLNAQq,0.503,0.631,5,-9.517999999999999,0,0.14800000000000002,0.578,0.0,0.10400000000000001,0.5820000000000001,128.062,audio_features,0CfFQQwSBe6RKjE8LM2x4Z,spotify:track:0CfFQQwSBe6RKjE8LM2x4Z,https://api.spotify.com/v1/tracks/0CfFQQwSBe6RKjE8LM2x4Z,https://api.spotify.com/v1/audio-analysis/0CfFQQwSBe6RKjE8LM2x4Z,218864,3,"['greek hip hop', 'greek underground rap']",Greece
Prosefhes,23StlrOBjrvXMAZUTVcHpG,35,Super Trapper,2QQnFhKAvFiJZ0NnsohWEg,2019-05-28,Mad Clip,3KcZf8BFeFBtnGyOZmUggd,0.6940000000000001,0.597,2,-10.578,0,0.151,0.0639,1.24e-06,0.10800000000000001,0.301,144.983,audio_features,23StlrOBjrvXMAZUTVcHpG,spotify:track:23StlrOBjrvXMAZUTVcHpG,https://api.spotify.com/v1/tracks/23StlrOBjrvXMAZUTVcHpG,https://api.spotify.com/v1/audio-analysis/23StlrOBjrvXMAZUTVcHpG,183724,4,"['greek hip hop', 'greek pop', 'greek trap']",Greece
What Lovers Do,0WdGQhoAP2LBsqr5Jhit2g,35,Red Pill Blues (Deluxe),2rdc6PDLUZFnaTf1dqUJsH,2017-11-03,Maroon 5,04gDigrS5kc9YWfZHwBETP,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,0WdGQhoAP2LBsqr5Jhit2g,spotify:track:0WdGQhoAP2LBsqr5Jhit2g,https://api.spotify.com/v1/tracks/0WdGQhoAP2LBsqr5Jhit2g,https://api.spotify.com/v1/audio-analysis/0WdGQhoAP2LBsqr5Jhit2g,199849,4,"['pop', 'pop rock']",Greece
Kiklos Klistos,3vMqbipQZSDRzX9mMz3wLp,35,Kiklos Klistos,72bjSuVAlxAVdehzUMyHCd,2019-06-10,Slogan,64Eb4jttIVIP6T2qVBP8wh,0.85,0.794,9,-5.653,1,0.179,0.204,0.0449,0.124,0.23199999999999998,121.936,audio_features,3vMqbipQZSDRzX9mMz3wLp,spotify:track:3vMqbipQZSDRzX9mMz3wLp,https://api.spotify.com/v1/tracks/3vMqbipQZSDRzX9mMz3wLp,https://api.spotify.com/v1/audio-analysis/3vMqbipQZSDRzX9mMz3wLp,196532,4,"['greek hip hop', 'greek trap']",Greece
Anapantites Kliseis,3EeZsmSwM3IhrOu3AImK8V,35,Saskepticism Vol. 1,3ks23lIc1LohJ418oZ7pUn,2019-11-01,Saske,1LxWE4LOhnqeaAx2tVUK6p,0.746,0.654,7,-8.728,0,0.0457,0.573,0.0,0.11599999999999999,0.32299999999999995,120.057,audio_features,3EeZsmSwM3IhrOu3AImK8V,spotify:track:3EeZsmSwM3IhrOu3AImK8V,https://api.spotify.com/v1/tracks/3EeZsmSwM3IhrOu3AImK8V,https://api.spotify.com/v1/audio-analysis/3EeZsmSwM3IhrOu3AImK8V,165000,5,"['greek hip hop', 'greek pop', 'greek trap']",Greece
Hannibal,26c1P4vSzckootzocHsiNF,35,"Μεγάλος Ήρωας 2, Pt. 1",7GyEce9m73gYW4vGzYnTL8,2018-06-08,Μηδενιστής,1KDE9K2jeTIpJxBxdGLAtS,0.685,0.7909999999999999,6,-5.357,0,0.358,0.292,0.0,0.31,0.726,81.469,audio_features,26c1P4vSzckootzocHsiNF,spotify:track:26c1P4vSzckootzocHsiNF,https://api.spotify.com/v1/tracks/26c1P4vSzckootzocHsiNF,https://api.spotify.com/v1/audio-analysis/26c1P4vSzckootzocHsiNF,230452,4,"['greek trap', 'greek underground rap']",Greece
De Se Sighoro (Sto 'ha Pi),5mDxt91vXGenhsLcCM9EYG,35,Ouranio Toxo Pou Tou Lipane 2 Hromata,3ZRCZCnsvd9MieuJnBpqQy,2013-01-01,Pantelis Pantelidis,1TubjoUgPPYHfMoUrvJxP3,0.546,0.6759999999999999,7,-3.758,0,0.10300000000000001,0.777,0.0,0.195,0.642,180.227,audio_features,5mDxt91vXGenhsLcCM9EYG,spotify:track:5mDxt91vXGenhsLcCM9EYG,https://api.spotify.com/v1/tracks/5mDxt91vXGenhsLcCM9EYG,https://api.spotify.com/v1/audio-analysis/5mDxt91vXGenhsLcCM9EYG,252347,4,['greek pop'],Greece
FENDI,6v59J7QcB8sm0agoFLHvxd,35,iLLEOominati,3QDTvYuJEQXMECP1vNxL2C,2019-07-12,iLLEOo,1SZwJYkX5jEm8xqZXSGXjj,0.648,0.509,1,-8.154,0,0.301,0.466,7.53e-06,0.0634,0.345,202.081,audio_features,6v59J7QcB8sm0agoFLHvxd,spotify:track:6v59J7QcB8sm0agoFLHvxd,https://api.spotify.com/v1/tracks/6v59J7QcB8sm0agoFLHvxd,https://api.spotify.com/v1/audio-analysis/6v59J7QcB8sm0agoFLHvxd,76099,4,"['greek hip hop', 'greek trap']",Greece
