track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
Under The Weather,3BPeWkp6cseUjLHh4oFYuN,39,Caramel Cream EP,2k7YbURIj8TwIVMjJ67oTG,2019-09-27,Midnight Fusic,3qzktAIByIWbxVB5XjxpqL,0.7020000000000001,0.501,9,-7.672999999999999,1,0.0281,0.12,0.00040599999999999995,0.113,0.267,115.014,audio_features,3BPeWkp6cseUjLHh4oFYuN,spotify:track:3BPeWkp6cseUjLHh4oFYuN,https://api.spotify.com/v1/tracks/3BPeWkp6cseUjLHh4oFYuN,https://api.spotify.com/v1/audio-analysis/3BPeWkp6cseUjLHh4oFYuN,327084,4,"['malaysian indie', 'malaysian pop']",Malaysia
Yang Terindah,5Etog6MGWBMKRGxSH84Faq,39,Yang Terindah,0HG8YW7qWQ5Zm91VRFN1NS,2017-11-24,Achey,2w3pEU3DbPptoLrT45usqN,0.544,0.5579999999999999,9,-6.607,0,0.0272,0.507,3.87e-06,0.111,0.0959,140.0,audio_features,5Etog6MGWBMKRGxSH84Faq,spotify:track:5Etog6MGWBMKRGxSH84Faq,https://api.spotify.com/v1/tracks/5Etog6MGWBMKRGxSH84Faq,https://api.spotify.com/v1/audio-analysis/5Etog6MGWBMKRGxSH84Faq,239280,4,['malaysian pop'],Malaysia
Meskipun Kau Tahu,7uMRWf15ibjL4R3keApWDB,39,Meskipun Kau Tahu,6L5xjnWJW9GBbGfFWmipIL,2017-12-29,Projector Band,7iMjAugk2BtmWvhG5cI40L,0.447,0.598,9,-8.015,0,0.0362,0.336,2.8800000000000002e-05,0.131,0.331,143.862,audio_features,7uMRWf15ibjL4R3keApWDB,spotify:track:7uMRWf15ibjL4R3keApWDB,https://api.spotify.com/v1/tracks/7uMRWf15ibjL4R3keApWDB,https://api.spotify.com/v1/audio-analysis/7uMRWf15ibjL4R3keApWDB,238367,4,"['malaysian pop', 'rock kapak']",Malaysia
Rapuh,0RrvuJL62o4vAnevXusPr9,39,Rapuh,0oTnQ8kLFQloM8brZj8IAr,2017-01-20,Nastia,6AV6IkyeHw74Dw7STTfY27,0.499,0.48200000000000004,1,-5.505,1,0.0292,0.5660000000000001,0.000789,0.184,0.23399999999999999,135.81799999999998,audio_features,0RrvuJL62o4vAnevXusPr9,spotify:track:0RrvuJL62o4vAnevXusPr9,https://api.spotify.com/v1/tracks/0RrvuJL62o4vAnevXusPr9,https://api.spotify.com/v1/audio-analysis/0RrvuJL62o4vAnevXusPr9,219188,4,"['malaysian indie', 'malaysian pop']",Malaysia
PUN BOLEH,3OkTy4m80Jbtx5cv6KZ7MX,39,DETAIL,6CrbN5z3LbN5sbfV8IUnKE,2019-04-12,ALYPH,3qeuv2ijwaAcbX3KVMJfuj,0.875,0.647,10,-5.965,0,0.298,0.136,0.0,0.102,0.898,156.035,audio_features,3OkTy4m80Jbtx5cv6KZ7MX,spotify:track:3OkTy4m80Jbtx5cv6KZ7MX,https://api.spotify.com/v1/tracks/3OkTy4m80Jbtx5cv6KZ7MX,https://api.spotify.com/v1/audio-analysis/3OkTy4m80Jbtx5cv6KZ7MX,204615,4,"['malaysian hip hop', 'malaysian indie', 'malaysian pop', 'singaporean hip hop']",Malaysia
Sumandak,3mViUfe5AnnsFeuENNn7yq,39,Sumandak,12CRIToXq9PZaEJMuf3g68,2020-04-22,Faizal Tahir,0CIHy5rV9yWHNaYa8U3KLk,0.6609999999999999,0.708,9,-4.008,0,0.114,0.299,0.0,0.309,0.625,91.988,audio_features,3mViUfe5AnnsFeuENNn7yq,spotify:track:3mViUfe5AnnsFeuENNn7yq,https://api.spotify.com/v1/tracks/3mViUfe5AnnsFeuENNn7yq,https://api.spotify.com/v1/audio-analysis/3mViUfe5AnnsFeuENNn7yq,205954,4,"['classic malaysian pop', 'malaysian indie', 'malaysian pop', 'rock kapak']",Malaysia
Wildflower,353IDEfNzPJmGNRnOi5kJ1,39,CALM,0vX2Jo5xhltAA7kVdW2hwO,2020-03-27,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,0.643,0.768,6,-4.316,1,0.0455,0.174,0.0,0.469,0.597,108.992,audio_features,353IDEfNzPJmGNRnOi5kJ1,spotify:track:353IDEfNzPJmGNRnOi5kJ1,https://api.spotify.com/v1/tracks/353IDEfNzPJmGNRnOi5kJ1,https://api.spotify.com/v1/audio-analysis/353IDEfNzPJmGNRnOi5kJ1,220536,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Malaysia
Mudahnya Kau Berubah,2GpRMW8EjLuex0Y9TfvL3j,39,Mudahnya Kau Berubah,3lK7aK7KAjBdvan9TMIm7m,2017-09-02,Yazid Izaham,4rZurml1Hq4rtwISdABqbd,0.564,0.736,8,-6.303,0,0.0309,0.0363,3.59e-05,0.24,0.39799999999999996,132.18200000000002,audio_features,2GpRMW8EjLuex0Y9TfvL3j,spotify:track:2GpRMW8EjLuex0Y9TfvL3j,https://api.spotify.com/v1/tracks/2GpRMW8EjLuex0Y9TfvL3j,https://api.spotify.com/v1/audio-analysis/2GpRMW8EjLuex0Y9TfvL3j,227166,4,['malaysian pop'],Malaysia
Panas,7bxA3h14gE2p6DMUwHGGtr,39,Panas,4mG0DWbXL7ueAlPscVKA0o,2019-09-27,De Fam,4m8URcWW3beNdxt4DnihgK,0.863,0.6459999999999999,6,-5.856,0,0.0748,0.0278,0.000269,0.0736,0.40299999999999997,95.023,audio_features,7bxA3h14gE2p6DMUwHGGtr,spotify:track:7bxA3h14gE2p6DMUwHGGtr,https://api.spotify.com/v1/tracks/7bxA3h14gE2p6DMUwHGGtr,https://api.spotify.com/v1/audio-analysis/7bxA3h14gE2p6DMUwHGGtr,197500,4,"['malaysian hip hop', 'malaysian pop']",Malaysia
Pematah Hati,0NXpqHfde4FTBF6O1Cvq4U,39,Pematah Hati,3AE13lccwchP1o4WsmXHTW,2017-07-22,Nabila Razali,2yWleHZF4HaaNjmiU8snKO,0.727,0.79,6,-1.83,0,0.0364,0.145,0.000153,0.146,0.6459999999999999,93.978,audio_features,0NXpqHfde4FTBF6O1Cvq4U,spotify:track:0NXpqHfde4FTBF6O1Cvq4U,https://api.spotify.com/v1/tracks/0NXpqHfde4FTBF6O1Cvq4U,https://api.spotify.com/v1/audio-analysis/0NXpqHfde4FTBF6O1Cvq4U,191808,4,['malaysian pop'],Malaysia
