track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
"Money Komt, Money Gaat",4D4swBznFW1h1Ypf3awEOr,46,Hella Cash,2WZfGDZheVpQX8DweaJayk,2018-05-11,Josylvio,1wFoE1RwBMWoWkXcFrCgsx,0.904,0.53,4,-9.8,0,0.262,0.0568,0.0,0.0805,0.8170000000000001,104.969,audio_features,4D4swBznFW1h1Ypf3awEOr,spotify:track:4D4swBznFW1h1Ypf3awEOr,https://api.spotify.com/v1/tracks/4D4swBznFW1h1Ypf3awEOr,https://api.spotify.com/v1/audio-analysis/4D4swBznFW1h1Ypf3awEOr,205469,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Niet Voor Mij,5zWKQ5dFxsDxh7tymqiOjL,46,Gedachtegang,2hXPlpekT36MwHPe5BM8T5,2019-01-18,Ismo,2vRJ1xr5DT4PdBnM63DBJZ,0.846,0.5670000000000001,11,-8.611,0,0.0423,0.145,0.00278,0.151,0.7490000000000001,103.98899999999999,audio_features,5zWKQ5dFxsDxh7tymqiOjL,spotify:track:5zWKQ5dFxsDxh7tymqiOjL,https://api.spotify.com/v1/tracks/5zWKQ5dFxsDxh7tymqiOjL,https://api.spotify.com/v1/audio-analysis/5zWKQ5dFxsDxh7tymqiOjL,169574,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Modeshow,7wkWsGVMezN9TSdgCmTPBv,46,Modeshow,0m619qN0HYPiaGQbGRcwt5,2020-08-12,LA$$A,36WPIJMvnC1lSvjwMHrGAR,0.8640000000000001,0.7759999999999999,11,-5.905,0,0.0624,0.00457,0.0,0.0319,0.8240000000000001,130.032,audio_features,7wkWsGVMezN9TSdgCmTPBv,spotify:track:7wkWsGVMezN9TSdgCmTPBv,https://api.spotify.com/v1/tracks/7wkWsGVMezN9TSdgCmTPBv,https://api.spotify.com/v1/audio-analysis/7wkWsGVMezN9TSdgCmTPBv,164429,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
wine slow,6ux2H7UNxe4vzgNQLZQQXN,46,Andere Tijden,5uHH3X4ev8zga0QukVFGQZ,2018-06-21,Idaly,1EYdbYpGAuJy6uZo4sVMoM,0.813,0.763,5,-5.8839999999999995,1,0.0554,0.258,0.358,0.13,0.602,96.03200000000001,audio_features,6ux2H7UNxe4vzgNQLZQQXN,spotify:track:6ux2H7UNxe4vzgNQLZQQXN,https://api.spotify.com/v1/tracks/6ux2H7UNxe4vzgNQLZQQXN,https://api.spotify.com/v1/audio-analysis/6ux2H7UNxe4vzgNQLZQQXN,164211,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
Don't Leave Me Now,1cFRiDWuGghvnmMvAsQ2m4,46,Cup of Beats,6H8RZh8T03SQYrTE7ClxKi,2020-08-27,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,0.6709999999999999,0.752,6,-6.806,0,0.0304,0.0258,0.0,0.11199999999999999,0.7170000000000001,124.99799999999999,audio_features,1cFRiDWuGghvnmMvAsQ2m4,spotify:track:1cFRiDWuGghvnmMvAsQ2m4,https://api.spotify.com/v1/tracks/1cFRiDWuGghvnmMvAsQ2m4,https://api.spotify.com/v1/audio-analysis/1cFRiDWuGghvnmMvAsQ2m4,195080,4,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",Netherlands
Wat Een Junk,4q0ukVTZmXwEgnBuwmyHid,46,Wat Een Junk,4Id5ioGlfzVCbExjxjhNyl,2019-04-12,Killer Kamal,7dIDQEphDdlOMuXkw6IGrF,0.893,0.78,11,-6.23,0,0.242,0.113,0.0,0.11699999999999999,0.873,125.124,audio_features,4q0ukVTZmXwEgnBuwmyHid,spotify:track:4q0ukVTZmXwEgnBuwmyHid,https://api.spotify.com/v1/tracks/4q0ukVTZmXwEgnBuwmyHid,https://api.spotify.com/v1/audio-analysis/4q0ukVTZmXwEgnBuwmyHid,156000,4,['dutch hip hop'],Netherlands
E-Lo (feat. Jozzy),3eydp9rHJAskzOevEBK267,46,E-Lo (feat. Jozzy),3rq0C0keP4oYI33YBXB9uk,2018-11-27,Los Unidades,6VoRokuki5Bj7BEB2gZ3BF,0.698,0.797,3,-5.125,0,0.0615,0.469,0.00118,0.152,0.53,101.969,audio_features,3eydp9rHJAskzOevEBK267,spotify:track:3eydp9rHJAskzOevEBK267,https://api.spotify.com/v1/tracks/3eydp9rHJAskzOevEBK267,https://api.spotify.com/v1/audio-analysis/3eydp9rHJAskzOevEBK267,214720,4,[],Netherlands
Try Again,1DEnymcu6BtwNVDuA9J7FK,46,Amigo,1jkWbtGWX47YAIYHmRONUg,2017-03-03,Chef'Special,7IiSLreTg1of8dDwxwiPw3,0.611,0.746,1,-5.349,1,0.0816,0.0553,9.9e-05,0.0907,0.314,86.99799999999999,audio_features,1DEnymcu6BtwNVDuA9J7FK,spotify:track:1DEnymcu6BtwNVDuA9J7FK,https://api.spotify.com/v1/tracks/1DEnymcu6BtwNVDuA9J7FK,https://api.spotify.com/v1/audio-analysis/1DEnymcu6BtwNVDuA9J7FK,239991,4,"['dutch indie', 'dutch pop', 'dutch rock', 'folk-pop']",Netherlands
460 N Kings Road,6nIqStUb2BeLa4MXJf2sd5,46,Tranen,1o8tcDsSVrV7F1hlKi9cdF,2019-12-19,Hef,7ge3QfYPMTjDbMoVLuuIuJ,0.6679999999999999,0.539,0,-5.055,1,0.11599999999999999,0.00224,0.00040199999999999996,0.0511,0.39899999999999997,83.92,audio_features,6nIqStUb2BeLa4MXJf2sd5,spotify:track:6nIqStUb2BeLa4MXJf2sd5,https://api.spotify.com/v1/tracks/6nIqStUb2BeLa4MXJf2sd5,https://api.spotify.com/v1/audio-analysis/6nIqStUb2BeLa4MXJf2sd5,137361,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Money Talk (feat. Henkie T),68T4xNCUYObGSNeFZ24YVV,46,Forever Lit,4P8C9tvr8xleuIMgVBKpGy,2019-05-03,Dopebwoy,6OQggpm01CmAB717TKtDCr,0.779,0.586,10,-8.639,0,0.504,0.747,6.09e-06,0.146,0.562,170.06099999999998,audio_features,68T4xNCUYObGSNeFZ24YVV,spotify:track:68T4xNCUYObGSNeFZ24YVV,https://api.spotify.com/v1/tracks/68T4xNCUYObGSNeFZ24YVV,https://api.spotify.com/v1/audio-analysis/68T4xNCUYObGSNeFZ24YVV,137860,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
